cave,month,location,room,date,time,wind_speed,temperature,atmospheric_pressure,relative_humidity
1,october,7,3,10/23/2021,14:32:36,0,12.1,820,
1,october,7,3,10/23/2021,14:32:41,0,12.1,820,
1,october,7,3,10/23/2021,14:32:46,0,12.1,820,
1,october,7,3,10/23/2021,14:32:51,0,12.1,821,
1,october,7,3,10/23/2021,14:32:56,0,12.1,821,
1,october,8,3,10/23/2021,14:44:51,0,14.9,821,
1,october,8,3,10/23/2021,14:44:56,0,14.9,821,
1,october,8,3,10/23/2021,14:45:01,0,14.9,821,
1,october,8,3,10/23/2021,14:45:06,0,14.9,821,
1,october,8,3,10/23/2021,14:45:11,0,14.9,821,
1,october,8,3,10/23/2021,14:45:16,0,14.9,821,
1,october,8,3,10/23/2021,14:45:21,0,14.9,821,
1,october,8,3,10/23/2021,14:45:26,0,14.9,821,
1,october,8,3,10/23/2021,14:45:31,0,14.9,828,
1,october,8,3,10/23/2021,14:45:36,0,14.9,828,
1,october,8,3,10/23/2021,14:45:41,0,14.9,828,
1,october,8,3,10/23/2021,14:45:46,0,14.9,828,
1,october,8,3,10/23/2021,14:45:51,0,14.9,828,
1,october,8,3,10/23/2021,14:45:56,0,14.9,828,
1,october,8,3,10/23/2021,14:46:01,0,14.9,828,
1,october,8,3,10/23/2021,14:46:06,0,14.9,828,
1,october,8,3,10/23/2021,14:46:11,0,14.9,828,
1,october,8,3,10/23/2021,14:46:16,0,14.9,828,
1,october,8,3,10/23/2021,14:46:21,0,14.9,828,
1,october,8,3,10/23/2021,14:46:26,0,14.9,828,
1,october,8,3,10/23/2021,14:46:31,0,14.9,828,
1,october,8,3,10/23/2021,14:46:36,0,14.9,828,
1,october,8,3,10/23/2021,14:46:41,0,14.9,828,
1,october,8,3,10/23/2021,14:46:46,0,14.9,828,
1,october,8,3,10/23/2021,14:46:51,0,14.9,828,
1,october,8,3,10/23/2021,14:46:56,0,14.9,828,
1,october,8,3,10/23/2021,14:47:01,0,14.9,828,
1,october,8,3,10/23/2021,14:47:06,0,14.9,828,
1,october,8,3,10/23/2021,14:47:11,0,14.9,828,
1,october,8,3,10/23/2021,14:47:16,0,14.9,828,
1,october,8,3,10/23/2021,14:47:21,0,14.9,828,
1,october,8,3,10/23/2021,14:47:26,0,14.9,828,
1,october,8,3,10/23/2021,14:47:31,0,14.9,828,
1,october,8,3,10/23/2021,14:47:36,0,14.9,828,
1,october,8,3,10/23/2021,14:47:41,0,14.9,828,
1,october,8,3,10/23/2021,14:47:46,0,14.8,828,
1,october,8,3,10/23/2021,14:47:51,0,14.9,828,
1,october,8,3,10/23/2021,14:47:56,0,14.9,828,
1,october,8,3,10/23/2021,14:48:01,0,14.8,828,
1,october,8,3,10/23/2021,14:48:06,0,14.8,828,
1,october,8,3,10/23/2021,14:48:11,0,14.8,828,
1,october,8,3,10/23/2021,14:48:16,0,14.8,828,
1,october,8,3,10/23/2021,14:48:21,0,14.8,828,
1,october,8,3,10/23/2021,14:48:26,0,14.8,828,
1,october,8,3,10/23/2021,14:48:31,0,14.8,828,
1,october,8,3,10/23/2021,14:48:36,0,14.8,828,
1,october,8,3,10/23/2021,14:48:41,0,14.8,828,
1,october,8,3,10/23/2021,14:48:46,0,14.7,828,
1,october,8,3,10/23/2021,14:48:51,0,14.7,828,
1,october,8,3,10/23/2021,14:48:56,0,14.7,828,
1,october,8,3,10/23/2021,14:49:01,0,14.7,828,
1,october,8,3,10/23/2021,14:49:06,0,14.7,828,
1,october,8,3,10/23/2021,14:49:11,0,14.7,828,
1,october,8,3,10/23/2021,14:49:16,0,14.7,828,
1,october,8,3,10/23/2021,14:49:21,0,14.7,828,
1,october,8,3,10/23/2021,14:49:26,0,14.7,828,
1,october,8,3,10/23/2021,14:49:31,0,14.7,828,
1,october,8,3,10/23/2021,14:49:36,0,14.7,828,
1,october,8,3,10/23/2021,14:49:41,0,14.7,828,
1,october,8,3,10/23/2021,14:49:46,0,14.6,828,
1,october,8,3,10/23/2021,14:49:51,0,14.7,828,
1,october,8,3,10/23/2021,14:49:56,0,14.6,828,
1,october,8,3,10/23/2021,14:50:01,0,14.6,828,
1,october,8,3,10/23/2021,14:50:06,0,14.6,828,
1,october,8,3,10/23/2021,14:50:11,0,14.6,828,
1,october,8,3,10/23/2021,14:50:16,0,14.6,828,
1,october,8,3,10/23/2021,14:50:21,0,14.6,828,
1,october,8,3,10/23/2021,14:50:26,0,14.6,828,
1,october,8,3,10/23/2021,14:50:31,0,14.6,828,
2,october,1,1,10/24/2021,11:57:48,0,12.7,828,
2,october,1,1,10/24/2021,11:57:53,0,12.7,828,
2,october,1,1,10/24/2021,11:57:58,0,12.7,828,
2,october,1,1,10/24/2021,11:58:03,0,12.7,828,
2,october,1,1,10/24/2021,11:58:08,0,12.7,828,
2,october,1,1,10/24/2021,11:58:13,0,12.7,828,
2,october,1,1,10/24/2021,11:58:18,0,12.7,828,
2,october,1,1,10/24/2021,11:58:23,0,12.7,828,
2,october,1,1,10/24/2021,11:58:28,0,12.7,828,
2,october,1,1,10/24/2021,11:58:33,0,12.7,828,
2,october,1,1,10/24/2021,11:58:38,0,12.7,828,
2,october,1,1,10/24/2021,11:58:43,0,12.7,828,
2,october,1,1,10/24/2021,11:58:48,0,12.7,828,
2,october,1,1,10/24/2021,11:58:53,0,12.7,828,
2,october,1,1,10/24/2021,11:58:58,0,12.7,828,
2,october,1,1,10/24/2021,11:59:03,0,12.7,828,
2,october,1,1,10/24/2021,11:59:08,0,12.7,828,
2,october,1,1,10/24/2021,11:59:13,0,12.6,828,
2,october,1,1,10/24/2021,11:59:18,0,12.6,828,
2,october,1,1,10/24/2021,11:59:23,0,12.6,828,
2,october,1,1,10/24/2021,11:59:28,0,12.6,828,
2,october,1,1,10/24/2021,11:59:33,0,12.6,828,
2,october,1,1,10/24/2021,11:59:38,0,12.6,828,
2,october,1,1,10/24/2021,11:59:43,0,12.6,828,
2,october,1,1,10/24/2021,11:59:48,0,12.6,828,
2,october,1,1,10/24/2021,11:59:53,0,12.6,828,
2,october,1,1,10/24/2021,11:59:58,0,12.6,828,
2,october,1,1,10/24/2021,12:00:03,0,12.6,828,
2,october,1,1,10/24/2021,12:00:08,0,12.6,828,
2,october,1,1,10/24/2021,12:00:13,0,12.6,828,
2,october,1,1,10/24/2021,12:00:18,0,12.6,828,
2,october,1,1,10/24/2021,12:00:23,0,12.6,828,
2,october,1,1,10/24/2021,12:00:28,0,12.6,828,
2,october,1,1,10/24/2021,12:00:33,0,12.6,828,
2,october,1,1,10/24/2021,12:00:38,0,12.6,828,
2,october,1,1,10/24/2021,12:00:43,0,12.6,828,
2,october,1,1,10/24/2021,12:00:48,0,12.6,828,
2,october,1,1,10/24/2021,12:00:53,0,12.6,828,
2,october,1,1,10/24/2021,12:00:58,0,12.6,828,
2,october,1,1,10/24/2021,12:01:03,0,12.6,828,
2,october,1,1,10/24/2021,12:01:08,0,12.6,828,
2,october,1,1,10/24/2021,12:01:13,0,12.6,828,
2,october,1,1,10/24/2021,12:01:18,0,12.6,828,
2,october,1,1,10/24/2021,12:01:23,0,12.6,828,
2,october,1,1,10/24/2021,12:01:28,0,12.6,828,
2,october,1,1,10/24/2021,12:01:33,0,12.7,828,
2,october,1,1,10/24/2021,12:01:38,0,12.6,828,
2,october,1,1,10/24/2021,12:01:43,0,12.7,828,
2,october,1,1,10/24/2021,12:01:48,0,12.6,828,
2,october,1,1,10/24/2021,12:01:53,0,11.9,828,
2,october,1,1,10/24/2021,12:01:58,0,11.9,828,
2,october,1,1,10/24/2021,12:02:03,0,11.9,828,
2,october,1,1,10/24/2021,12:02:08,0,11.9,828,
2,october,1,1,10/24/2021,12:02:13,0,11.9,828,
2,october,1,1,10/24/2021,12:02:18,0,11.9,828,
2,october,1,1,10/24/2021,12:02:23,0,11.9,828,
2,october,1,1,10/24/2021,12:02:28,0,11.9,827,
2,october,1,1,10/24/2021,12:02:33,0,11.9,828,
2,october,1,1,10/24/2021,12:02:38,0,11.9,827,
2,october,1,1,10/24/2021,12:02:43,0,11.9,828,
2,october,2,1,10/24/2021,12:10:05,0,11.9,828,
2,october,2,1,10/24/2021,12:10:10,0,11.9,828,
2,october,2,1,10/24/2021,12:10:15,0,11.9,827,
2,october,2,1,10/24/2021,12:10:20,0,12,828,
2,october,2,1,10/24/2021,12:10:25,0,12,827,
2,october,2,1,10/24/2021,12:10:30,0,12,828,
2,october,2,1,10/24/2021,12:10:35,0,12,828,
2,october,2,1,10/24/2021,12:10:40,0,12,828,
2,october,2,1,10/24/2021,12:10:45,0,11.9,828,
2,october,2,1,10/24/2021,12:10:50,0,12,828,
2,october,2,1,10/24/2021,12:10:55,0,11.9,827,
2,october,2,1,10/24/2021,12:11:00,0,11.9,827,
2,october,2,1,10/24/2021,12:11:05,0,11.9,827,
2,october,2,1,10/24/2021,12:11:10,0,12,827,
2,october,2,1,10/24/2021,12:11:15,0,11.9,828,
2,october,2,1,10/24/2021,12:11:20,0,12,827,
2,october,2,1,10/24/2021,12:11:25,0,11.9,828,
2,october,2,1,10/24/2021,12:11:30,0,11.9,828,
2,october,2,1,10/24/2021,12:11:35,0,11.9,827,
2,october,2,1,10/24/2021,12:11:40,0,12,827,
2,october,2,1,10/24/2021,12:11:45,0,11.9,828,
2,october,2,1,10/24/2021,12:11:50,0,11.9,827,
2,october,2,1,10/24/2021,12:11:55,0,11.9,827,
2,october,2,1,10/24/2021,12:12:00,0,11.9,827,
2,october,2,1,10/24/2021,12:12:05,0,11.9,827,
2,october,2,1,10/24/2021,12:12:10,0,11.9,828,
2,october,2,1,10/24/2021,12:12:15,0,11.9,828,
2,october,2,1,10/24/2021,12:12:20,0,11.9,827,
2,october,2,1,10/24/2021,12:12:25,0,11.9,828,
2,october,2,1,10/24/2021,12:12:30,0,11.9,828,
2,october,2,1,10/24/2021,12:12:35,0,11.9,828,
2,october,2,1,10/24/2021,12:12:40,0,11.9,828,
2,october,2,1,10/24/2021,12:12:45,0,11.9,828,
2,october,2,1,10/24/2021,12:12:50,0,11.9,828,
2,october,2,1,10/24/2021,12:12:55,0,11.9,827,
2,october,2,1,10/24/2021,12:13:00,0,11.9,828,
2,october,2,1,10/24/2021,12:13:05,0,11.9,828,
2,october,2,1,10/24/2021,12:13:10,0,11.9,828,
2,october,2,1,10/24/2021,12:13:15,0,11.9,828,
2,october,2,1,10/24/2021,12:13:20,0,11.9,827,
2,october,2,1,10/24/2021,12:13:25,0,11.9,828,
2,october,2,1,10/24/2021,12:13:30,0,11.9,827,
2,october,2,1,10/24/2021,12:13:35,0,11.9,827,
2,october,2,1,10/24/2021,12:13:40,0,11.9,828,
2,october,2,1,10/24/2021,12:13:45,0,11.9,827,
2,october,2,1,10/24/2021,12:13:50,0,11.9,828,
2,october,2,1,10/24/2021,12:13:55,0,11.9,827,
2,october,2,1,10/24/2021,12:14:00,0,11.9,827,
2,october,2,1,10/24/2021,12:14:05,0,11.9,827,
2,october,2,1,10/24/2021,12:14:10,0,11.9,828,
2,october,2,1,10/24/2021,12:14:15,0,11.9,827,
2,october,2,1,10/24/2021,12:14:20,0,11.9,827,
2,october,2,1,10/24/2021,12:14:25,0,11.9,828,
2,october,2,1,10/24/2021,12:14:30,0,11.9,828,
2,october,2,1,10/24/2021,12:14:35,0,12.2,827,
2,october,2,1,10/24/2021,12:14:40,0,12.2,827,
2,october,2,1,10/24/2021,12:14:45,0,12.2,827,
2,october,2,1,10/24/2021,12:14:50,0,12.2,827,
2,october,2,1,10/24/2021,12:14:55,0,12.2,827,
2,october,2,1,10/24/2021,12:15:00,0,12.2,827,
2,october,2,1,10/24/2021,12:15:05,0,12.3,828,
2,october,2,1,10/24/2021,12:15:10,0,12.3,827,
2,october,2,1,10/24/2021,12:15:15,0,12.3,827,
2,october,2,1,10/24/2021,12:15:20,0,12.3,827,
2,october,2,1,10/24/2021,12:15:25,0,12.3,828,
2,october,2,1,10/24/2021,12:15:30,0,12.3,827,
2,october,3,1,10/24/2021,12:32:36,0,12.3,828,
2,october,3,1,10/24/2021,12:32:41,0,12.3,827,
2,october,3,1,10/24/2021,12:32:46,0,12.3,828,
2,october,3,1,10/24/2021,12:32:51,0,12.3,827,
2,october,3,1,10/24/2021,12:32:56,0,12.3,827,
2,october,3,1,10/24/2021,12:33:01,0,12.3,828,
2,october,3,1,10/24/2021,12:33:06,0,12.4,828,
2,october,3,1,10/24/2021,12:33:11,0,12.3,827,
2,october,3,1,10/24/2021,12:33:16,0,12.4,828,
2,october,3,1,10/24/2021,12:33:21,0,12.4,827,
2,october,3,1,10/24/2021,12:33:26,0,12.3,827,
2,october,3,1,10/24/2021,12:33:31,0,12.4,828,
2,october,3,1,10/24/2021,12:33:36,0,12.4,827,
2,october,3,1,10/24/2021,12:33:41,0,12.3,827,
2,october,3,1,10/24/2021,12:33:46,0,12.3,828,
2,october,3,1,10/24/2021,12:33:51,0,12.4,827,
2,october,3,1,10/24/2021,12:33:56,0,12.3,828,
2,october,3,1,10/24/2021,12:34:01,0,12.4,827,
2,october,3,1,10/24/2021,12:34:06,0,12.4,828,
2,october,3,1,10/24/2021,12:34:11,0,12.4,828,
2,october,3,1,10/24/2021,12:34:16,0,12.4,828,
2,october,3,1,10/24/2021,12:34:21,0,12.4,827,
2,october,3,1,10/24/2021,12:34:26,0,12.4,827,
2,october,3,1,10/24/2021,12:34:31,0,12.4,827,
2,october,3,1,10/24/2021,12:34:36,0,12.4,827,
2,october,3,1,10/24/2021,12:34:41,0,12.3,827,
2,october,3,1,10/24/2021,12:34:46,0,12.4,827,
2,october,3,1,10/24/2021,12:34:51,0,12.4,827,
2,october,3,1,10/24/2021,12:34:56,0,12.4,828,
2,october,3,1,10/24/2021,12:35:01,0,12.4,827,
2,october,3,1,10/24/2021,12:35:06,0,12.3,827,
2,october,3,1,10/24/2021,12:35:11,0,12.3,827,
2,october,3,1,10/24/2021,12:35:16,0,12.3,827,
2,october,3,1,10/24/2021,12:35:21,0,12.3,827,
2,october,3,1,10/24/2021,12:35:26,0,12.3,828,
2,october,3,1,10/24/2021,12:35:31,0,12.3,827,
2,october,3,1,10/24/2021,12:35:36,0,12.3,827,
2,october,3,1,10/24/2021,12:35:41,0,12.3,827,
2,october,3,1,10/24/2021,12:35:46,0,12.3,827,
2,october,3,1,10/24/2021,12:35:51,0,12.3,827,
2,october,3,1,10/24/2021,12:35:56,0,12.3,828,
2,october,3,1,10/24/2021,12:36:01,0,12.3,827,
2,october,3,1,10/24/2021,12:36:06,0,12.3,828,
2,october,3,1,10/24/2021,12:36:11,0,12.3,828,
2,october,3,1,10/24/2021,12:36:16,0,12.3,827,
2,october,3,1,10/24/2021,12:36:21,0,12.3,827,
2,october,3,1,10/24/2021,12:36:26,0,12.3,827,
2,october,3,1,10/24/2021,12:36:31,0,12.3,828,
2,october,3,1,10/24/2021,12:36:36,0,12.4,828,
2,october,3,1,10/24/2021,12:36:41,0,12.3,827,
2,october,3,1,10/24/2021,12:36:46,0,12.7,828,
2,october,3,1,10/24/2021,12:36:51,0,12.6,827,
2,october,3,1,10/24/2021,12:36:56,0,12.6,827,
2,october,3,1,10/24/2021,12:37:01,0,12.6,827,
2,october,3,1,10/24/2021,12:37:06,0,12.6,827,
2,october,3,1,10/24/2021,12:37:11,0,12.6,827,
2,october,3,1,10/24/2021,12:37:16,0,12.6,827,
2,october,3,1,10/24/2021,12:37:21,0,12.6,827,
2,october,3,1,10/24/2021,12:37:26,0,12.6,827,
2,october,3,1,10/24/2021,12:37:31,0,12.6,827,
2,october,4,2,10/24/2021,12:46:38,0,12.6,828,
2,october,4,2,10/24/2021,12:46:43,0,12.6,827,
2,october,4,2,10/24/2021,12:46:48,0,12.6,828,
2,october,4,2,10/24/2021,12:46:53,0,12.6,827,
2,october,4,2,10/24/2021,12:46:58,0,12.6,828,
2,october,4,2,10/24/2021,12:47:03,0,12.6,827,
2,october,4,2,10/24/2021,12:47:08,0,12.6,828,
2,october,4,2,10/24/2021,12:47:13,0,12.6,828,
2,october,4,2,10/24/2021,12:47:18,0,12.6,827,
2,october,4,2,10/24/2021,12:47:23,0,12.6,827,
2,october,4,2,10/24/2021,12:47:28,0,12.6,827,
2,october,4,2,10/24/2021,12:47:33,0,12.6,828,
2,october,4,2,10/24/2021,12:47:38,0,12.6,827,
2,october,4,2,10/24/2021,12:47:43,0,12.6,827,
2,october,4,2,10/24/2021,12:47:48,0,12.6,827,
2,october,4,2,10/24/2021,12:47:53,0,12.6,827,
2,october,4,2,10/24/2021,12:47:58,0,12.6,827,
2,october,4,2,10/24/2021,12:48:03,0,12.6,828,
2,october,4,2,10/24/2021,12:48:08,0,12.6,827,
2,october,4,2,10/24/2021,12:48:13,0,12.6,827,
2,october,4,2,10/24/2021,12:48:18,0,12.6,827,
2,october,4,2,10/24/2021,12:48:23,0,12.5,827,
2,october,4,2,10/24/2021,12:48:28,0,12.6,827,
2,october,4,2,10/24/2021,12:48:33,0,12.6,827,
2,october,4,2,10/24/2021,12:48:38,0,12.6,827,
2,october,4,2,10/24/2021,12:48:43,0,12.5,827,
2,october,4,2,10/24/2021,12:48:48,0,12.6,827,
2,october,4,2,10/24/2021,12:48:53,0,12.6,827,
2,october,4,2,10/24/2021,12:48:58,0,12.5,827,
2,october,4,2,10/24/2021,12:49:03,0,12.5,827,
2,october,4,2,10/24/2021,12:49:08,0,12.6,827,
2,october,4,2,10/24/2021,12:49:13,0,12.5,827,
2,october,4,2,10/24/2021,12:49:18,0,12.5,827,
2,october,4,2,10/24/2021,12:49:23,0,12.6,827,
2,october,4,2,10/24/2021,12:49:28,0,12.6,828,
2,october,4,2,10/24/2021,12:49:33,0,12.6,827,
2,october,4,2,10/24/2021,12:49:38,0,12.5,828,
2,october,4,2,10/24/2021,12:49:43,0,12.5,827,
2,october,4,2,10/24/2021,12:49:48,0,12.5,828,
2,october,4,2,10/24/2021,12:49:53,0,12.6,827,
2,october,4,2,10/24/2021,12:49:58,0,12.5,827,
2,october,4,2,10/24/2021,12:50:03,0,12.6,827,
2,october,4,2,10/24/2021,12:50:08,0,12.4,828,
2,october,4,2,10/24/2021,12:50:13,0,12.4,828,
2,october,4,2,10/24/2021,12:50:18,0,12.4,828,
2,october,4,2,10/24/2021,12:50:23,0,12.3,828,
2,october,4,2,10/24/2021,12:50:28,0,12.4,828,
2,october,4,2,10/24/2021,12:50:33,0,12.3,828,
2,october,4,2,10/24/2021,12:50:38,0,12.3,827,
2,october,4,2,10/24/2021,12:50:43,0,12.3,827,
2,october,4,2,10/24/2021,12:50:48,0,12.3,827,
2,october,4,2,10/24/2021,12:50:53,0,12.3,827,
2,october,4,2,10/24/2021,12:50:58,0,12.3,828,
2,october,4,2,10/24/2021,12:51:03,0,12.3,827,
2,october,4,2,10/24/2021,12:51:08,0,12.3,828,
2,october,4,2,10/24/2021,12:51:13,0,12.3,828,
2,october,4,2,10/24/2021,12:51:18,0,12.3,828,
2,october,4,2,10/24/2021,12:51:23,0,12.3,828,
2,october,4,2,10/24/2021,12:51:28,0,12.3,828,
2,october,5,2,10/24/2021,13:29:03,0,12.1,827,
2,october,5,2,10/24/2021,13:29:08,0,12.1,827,
2,october,5,2,10/24/2021,13:29:13,0,12.1,828,
2,october,5,2,10/24/2021,13:29:18,0,12.1,828,
2,october,5,2,10/24/2021,13:29:23,0,12.1,827,
2,october,5,2,10/24/2021,13:29:28,0,12.1,827,
2,october,5,2,10/24/2021,13:29:33,0,12.1,827,
2,october,5,2,10/24/2021,13:29:38,0,12.1,828,
2,october,5,2,10/24/2021,13:29:43,0,12.1,828,
2,october,5,2,10/24/2021,13:29:48,0,12.1,828,
2,october,5,2,10/24/2021,13:29:53,0,12.1,828,
2,october,5,2,10/24/2021,13:29:58,0,12.1,828,
2,october,5,2,10/24/2021,13:30:03,0,12.1,827,
2,october,5,2,10/24/2021,13:30:08,0,12.1,828,
2,october,5,2,10/24/2021,13:30:13,0,12.1,828,
2,october,5,2,10/24/2021,13:30:18,0,12.1,828,
2,october,5,2,10/24/2021,13:30:23,0,12.1,828,
2,october,5,2,10/24/2021,13:30:28,0,12.2,828,
2,october,5,2,10/24/2021,13:30:33,0,12.2,828,
2,october,5,2,10/24/2021,13:30:38,0,12.2,828,
2,october,5,2,10/24/2021,13:30:43,0,12.1,827,
2,october,5,2,10/24/2021,13:30:48,0,12.2,828,
2,october,5,2,10/24/2021,13:30:53,0,12.2,827,
2,october,5,2,10/24/2021,13:30:58,0,12.1,827,
2,october,5,2,10/24/2021,13:31:03,0,12.2,827,
2,october,5,2,10/24/2021,13:31:08,0,12.1,827,
2,october,5,2,10/24/2021,13:31:13,0,12.1,827,
2,october,5,2,10/24/2021,13:31:18,0,12.1,828,
2,october,5,2,10/24/2021,13:31:23,0,12.1,828,
2,october,5,2,10/24/2021,13:31:28,0,12.1,827,
2,october,5,2,10/24/2021,13:31:33,0,12.1,828,
2,october,5,2,10/24/2021,13:31:38,0,12.1,828,
2,october,5,2,10/24/2021,13:31:43,0,12.1,828,
2,october,5,2,10/24/2021,13:31:48,0,12.1,828,
2,october,5,2,10/24/2021,13:31:53,0,12.1,827,
2,october,5,2,10/24/2021,13:31:58,0,12.1,828,
2,october,5,2,10/24/2021,13:32:03,0,12.1,827,
2,october,5,2,10/24/2021,13:32:08,0,12,827,
2,october,5,2,10/24/2021,13:32:13,0,12,828,
2,october,5,2,10/24/2021,13:32:18,0,12,827,
2,october,5,2,10/24/2021,13:32:23,0,12,827,
2,october,5,2,10/24/2021,13:32:28,0,12,827,
2,october,5,2,10/24/2021,13:32:33,0,12,827,
2,october,5,2,10/24/2021,13:32:38,0,13.3,828,
2,october,5,2,10/24/2021,13:32:43,0,13.3,828,
2,october,5,2,10/24/2021,13:32:48,0,13.3,828,
2,october,5,2,10/24/2021,13:32:53,0,13.3,828,
2,october,5,2,10/24/2021,13:32:58,0,13.3,828,
2,october,5,2,10/24/2021,13:33:03,0,13.3,828,
2,october,5,2,10/24/2021,13:33:08,0,13.3,828,
2,october,5,2,10/24/2021,13:33:13,0,13.3,828,
2,october,5,2,10/24/2021,13:33:18,0,13.3,828,
2,october,5,2,10/24/2021,13:33:23,0,13.3,828,
2,october,5,2,10/24/2021,13:33:28,0,13.3,828,
2,october,5,2,10/24/2021,13:33:33,0,13.3,828,
2,october,5,2,10/24/2021,13:33:38,0,13.2,828,
2,october,5,2,10/24/2021,13:33:43,0,13.2,828,
2,october,5,2,10/24/2021,13:33:48,0,13.2,828,
2,october,5,2,10/24/2021,13:33:53,0,13.2,828,
2,october,5,2,10/24/2021,13:33:58,0,13.2,828,
2,october,6,3,10/24/2021,13:45:03,0,13.2,829,
2,october,6,3,10/24/2021,13:45:08,0,13.2,828,
2,october,6,3,10/24/2021,13:45:13,0,13.2,828,
2,october,6,3,10/24/2021,13:45:18,0,13.2,828,
2,october,6,3,10/24/2021,13:45:23,0,13.2,828,
2,october,6,3,10/24/2021,13:45:28,0,13.2,828,
2,october,6,3,10/24/2021,13:45:33,0,13.2,828,
2,october,6,3,10/24/2021,13:45:38,0,13.2,828,
2,october,6,3,10/24/2021,13:45:43,0,13.2,828,
2,october,6,3,10/24/2021,13:45:48,0,13.2,828,
2,october,6,3,10/24/2021,13:45:53,0,13.2,828,
2,october,6,3,10/24/2021,13:45:58,0,13.2,828,
2,october,6,3,10/24/2021,13:46:03,0,13.2,828,
2,october,6,3,10/24/2021,13:46:08,0,13.2,828,
2,october,6,3,10/24/2021,13:46:13,0,13.2,828,
2,october,6,3,10/24/2021,13:46:18,0,13.2,828,
2,october,6,3,10/24/2021,13:46:23,0,13.2,828,
2,october,6,3,10/24/2021,13:46:28,0,13.2,828,
2,october,6,3,10/24/2021,13:46:33,0,13.2,828,
2,october,6,3,10/24/2021,13:46:38,0,13.2,828,
2,october,6,3,10/24/2021,13:46:43,0,13.2,827,
2,october,6,3,10/24/2021,13:46:48,0,13.2,827,
2,october,6,3,10/24/2021,13:46:53,0,13.2,827,
2,october,6,3,10/24/2021,13:46:58,0,13.2,827,
2,october,6,3,10/24/2021,13:47:03,0,13.2,828,
2,october,6,3,10/24/2021,13:47:08,0,13.2,828,
2,october,6,3,10/24/2021,13:47:13,0,13.2,828,
2,october,6,3,10/24/2021,13:47:18,0,13.2,828,
2,october,6,3,10/24/2021,13:47:23,0,13.2,828,
2,october,6,3,10/24/2021,13:47:28,0,13.2,828,
2,october,6,3,10/24/2021,13:47:33,0,13.2,828,
2,october,6,3,10/24/2021,13:47:38,0,13.2,828,
2,october,6,3,10/24/2021,13:47:43,0,13.2,828,
2,october,6,3,10/24/2021,13:47:48,0,13.2,828,
2,october,6,3,10/24/2021,13:47:53,0,13.2,828,
2,october,6,3,10/24/2021,13:47:58,0,13.2,828,
2,october,6,3,10/24/2021,13:48:03,0,13.2,828,
2,october,6,3,10/24/2021,13:48:08,0,13.2,828,
2,october,6,3,10/24/2021,13:48:13,0,13.2,828,
2,october,6,3,10/24/2021,13:48:18,0,13.2,827,
2,october,6,3,10/24/2021,13:48:23,0,13.2,827,
2,october,6,3,10/24/2021,13:48:28,0,13.2,827,
2,october,6,3,10/24/2021,13:48:33,0,13.2,827,
2,october,6,3,10/24/2021,13:48:38,0,13.2,827,
2,october,6,3,10/24/2021,13:48:43,0,13.2,827,
2,october,6,3,10/24/2021,13:48:48,0,13.2,828,
2,october,6,3,10/24/2021,13:48:53,0,13.2,827,
2,october,6,3,10/24/2021,13:48:58,0,13.2,828,
2,october,6,3,10/24/2021,13:49:03,0,13.2,828,
2,october,6,3,10/24/2021,13:49:08,0,13.2,827,
2,october,6,3,10/24/2021,13:49:13,0,13.2,828,
2,october,6,3,10/24/2021,13:49:18,0,13.2,827,
2,october,6,3,10/24/2021,13:49:23,0,13.2,827,
2,october,6,3,10/24/2021,13:49:28,0,13.2,828,
2,october,6,3,10/24/2021,13:49:33,0,13.2,827,
2,october,6,3,10/24/2021,13:49:38,0,13.2,827,
2,october,6,3,10/24/2021,13:49:43,0,13.2,827,
2,october,6,3,10/24/2021,13:49:48,0,13.2,827,
2,october,6,3,10/24/2021,13:49:53,0,13.2,827,
2,october,6,3,10/24/2021,13:49:58,0,13.2,827,
2,october,6,3,10/24/2021,13:50:03,0,13.2,827,
2,october,6,3,10/24/2021,13:50:08,0,13.2,828,
2,october,6,3,10/24/2021,13:50:13,0,13.2,828,
2,october,6,3,10/24/2021,13:50:18,0,13.2,828,
2,october,6,3,10/24/2021,13:50:23,0,13.2,828,
2,october,6,3,10/24/2021,13:50:28,0,13.2,828,
2,october,6,3,10/24/2021,13:50:33,0,13.2,828,
2,october,6,3,10/24/2021,13:50:38,0,13.2,828,
2,october,6,3,10/24/2021,13:50:43,0,13.2,828,
2,october,7,4,10/24/2021,14:21:28,0,,828,
2,october,7,4,10/24/2021,14:21:33,0,,828,
2,october,7,4,10/24/2021,14:21:38,0,,828,
2,october,7,4,10/24/2021,14:21:43,0,,828,
2,october,7,4,10/24/2021,14:21:48,0,,828,
2,october,7,4,10/24/2021,14:21:53,0,,828,
2,october,7,4,10/24/2021,14:21:58,0,,828,
2,october,7,4,10/24/2021,14:22:03,0,,828,
2,october,7,4,10/24/2021,14:22:08,0,,828,
2,october,7,4,10/24/2021,14:22:13,0,,828,
2,october,7,4,10/24/2021,14:22:18,0,,828,
2,october,7,4,10/24/2021,14:22:23,0,,828,
2,october,7,4,10/24/2021,14:22:28,0,,828,
2,october,7,4,10/24/2021,14:22:33,0,,828,
2,october,7,4,10/24/2021,14:22:38,0,,828,
2,october,7,4,10/24/2021,14:22:43,0,,828,
2,october,7,4,10/24/2021,14:22:48,0,,828,
2,october,7,4,10/24/2021,14:22:53,0,,828,
2,october,7,4,10/24/2021,14:22:58,0,,828,
2,october,7,4,10/24/2021,14:23:03,0,,828,
